Year,Month,City1,City2,PaxToCity2,PaxFromCity2,FreightToCity2,FreightFromCity2,MailToCity2,MailFromCity2
2019,12,CHENNAI,KOZHIKODE,4328.00,4078.00,1.01,0.01,1.61,0.00
2020,01,CHENNAI,KOZHIKODE,4416.00,4339.00,1.53,0.04,1.66,0.00
2020,02,CHENNAI,KOZHIKODE,3976.00,3626.00,0.61,0.04,0.88,0.00
2020,03,CHENNAI,KOZHIKODE,2544.00,2455.00,0.33,0.01,0.00,0.00
2020,05,CHENNAI,KOZHIKODE,0.00,0.00,1.42,0.00,0.00,0.00
2020,06,CHENNAI,KOZHIKODE,0.00,0.00,0.58,0.00,0.00,0.00
2020,08,CHENNAI,KOZHIKODE,159.00,212.00,0.18,0.01,0.66,0.00
2020,09,CHENNAI,KOZHIKODE,882.00,539.00,0.23,0.00,1.45,0.00
2020,10,CHENNAI,KOZHIKODE,1066.00,706.00,0.40,0.23,3.18,0.00
2020,11,CHENNAI,KOZHIKODE,776.00,1379.00,0.10,0.01,2.85,0.00
2020,12,CHENNAI,KOZHIKODE,1299.00,1595.00,0.58,0.05,3.63,0.00
2021,01,CHENNAI,KOZHIKODE,1181.00,1803.00,1.70,0.00,3.91,0.00
2021,02,CHENNAI,KOZHIKODE,1064.00,1680.00,0.90,0.00,3.93,0.00
2021,03,CHENNAI,KOZHIKODE,1339.00,1664.00,6.56,0.00,2.23,0.00
2021,04,CHENNAI,KOZHIKODE,1919.00,1888.00,43.46,2.48,3.37,0.00
2021,06,CHENNAI,KOZHIKODE,149.00,517.00,0.03,0.00,0.05,0.00
2021,07,CHENNAI,KOZHIKODE,708.00,1102.00,0.56,0.00,0.22,0.00
2021,08,CHENNAI,KOZHIKODE,326.00,399.00,0.34,0.00,0.00,0.00
2021,09,CHENNAI,KOZHIKODE,299.00,207.00,0.15,0.00,0.00,0.00
2021,10,CHENNAI,KOZHIKODE,854.00,771.00,0.34,0.00,0.03,0.00
2021,11,CHENNAI,KOZHIKODE,1467.00,1716.00,0.59,0.00,0.10,0.00
2021,12,CHENNAI,KOZHIKODE,1940.00,1873.00,2.57,0.00,0.41,0.00
2022,01,CHENNAI,KOZHIKODE,1031.00,1316.00,0.52,0.00,0.43,0.00
2022,02,CHENNAI,KOZHIKODE,755.00,832.00,0.23,0.00,0.20,0.00
2022,03,CHENNAI,KOZHIKODE,1897.00,1946.00,0.57,0.00,0.39,0.00
2022,04,CHENNAI,KOZHIKODE,1935.00,2165.00,0.37,0.00,0.50,0.00
2022,05,CHENNAI,KOZHIKODE,2137.00,2218.00,0.67,0.01,0.42,0.00
2022,06,CHENNAI,KOZHIKODE,1690.00,1882.00,0.36,0.00,0.55,0.00
2022,07,CHENNAI,KOZHIKODE,1963.00,2019.00,0.44,0.00,0.40,0.00
2022,08,CHENNAI,KOZHIKODE,2067.00,1962.00,0.53,0.00,0.46,0.00
2022,09,CHENNAI,KOZHIKODE,1941.00,1846.00,0.63,0.00,0.48,0.00
2022,10,CHENNAI,KOZHIKODE,2159.00,2193.00,0.55,0.00,0.40,0.00
2022,11,CHENNAI,KOZHIKODE,2830.00,3066.00,0.73,0.00,0.51,0.00
2022,12,CHENNAI,KOZHIKODE,3881.00,3001.00,0.52,0.00,0.58,0.00
2023,01,CHENNAI,KOZHIKODE,3285.00,3652.00,0.45,0.00,0.28,0.00
2023,02,CHENNAI,KOZHIKODE,3282.00,3345.00,0.76,0.00,0.35,0.00
2023,03,CHENNAI,KOZHIKODE,3890.00,3887.00,0.67,0.06,0.35,0.00
2023,04,CHENNAI,KOZHIKODE,3914.00,4039.00,0.96,0.00,0.34,0.00
2023,05,CHENNAI,KOZHIKODE,4436.00,4275.00,0.73,0.10,0.30,0.00
2023,06,CHENNAI,KOZHIKODE,4088.00,3912.00,0.39,0.00,0.66,0.00
2023,07,CHENNAI,KOZHIKODE,2659.00,2523.00,0.15,0.00,0.54,0.00
2023,08,CHENNAI,KOZHIKODE,3292.00,3224.00,0.14,0.00,0.61,0.00
2023,09,CHENNAI,KOZHIKODE,3639.00,3672.00,0.39,0.00,0.68,0.00
2023,10,CHENNAI,KOZHIKODE,3360.00,3519.00,0.21,0.00,0.90,0.00
2023,11,CHENNAI,KOZHIKODE,3297.00,3235.00,0.31,0.00,0.98,0.00
2023,12,CHENNAI,KOZHIKODE,3577.00,3247.00,0.38,0.01,0.59,0.00
2024,01,CHENNAI,KOZHIKODE,3802.00,4143.00,0.63,0.00,0.74,0.00
2024,02,CHENNAI,KOZHIKODE,3592.00,3570.00,0.49,0.00,0.37,0.00
2024,03,CHENNAI,KOZHIKODE,3249.00,3634.00,0.37,0.00,0.38,0.00
2024,04,CHENNAI,KOZHIKODE,4058.00,3997.00,0.60,0.00,0.42,0.00
2024,06,CHENNAI,KOZHIKODE,3855.00,3861.00,0.42,0.00,0.41,0.00
2024,07,CHENNAI,KOZHIKODE,4382.00,3608.00,0.41,0.07,0.41,0.00
2024,08,CHENNAI,KOZHIKODE,3987.00,3640.00,0.69,0.00,1.29,0.00
2024,09,CHENNAI,KOZHIKODE,3847.00,3781.00,0.54,0.01,1.59,0.00
2024,10,CHENNAI,KOZHIKODE,3560.00,3483.00,0.71,0.01,1.82,0.00
2024,11,CHENNAI,KOZHIKODE,3560.00,3477.00,0.84,0.01,2.66,0.00
2024,12,CHENNAI,KOZHIKODE,4021.00,3670.00,0.37,0.00,2.27,0.00
2025,01,CHENNAI,KOZHIKODE,3940.00,4138.00,0.42,0.00,1.01,0.00
2025,02,CHENNAI,KOZHIKODE,3733.00,3655.00,0.18,0.00,1.01,0.00
2025,03,CHENNAI,KOZHIKODE,3626.00,3144.00,0.22,0.01,1.89,0.00
2021,03,CHENNAI,KURNOOL,32.00,46.00,0.00,0.00,0.00,0.00
2021,04,CHENNAI,KURNOOL,228.00,175.00,0.11,0.00,0.00,0.00
2021,06,CHENNAI,KURNOOL,199.00,171.00,0.31,0.00,0.00,0.00
2021,07,CHENNAI,KURNOOL,320.00,277.00,0.07,0.00,0.00,0.00
2021,08,CHENNAI,KURNOOL,383.00,289.00,0.14,0.00,0.00,0.00
2021,09,CHENNAI,KURNOOL,311.00,306.00,0.14,0.00,0.00,0.00
2021,10,CHENNAI,KURNOOL,379.00,374.00,0.01,0.00,0.00,0.00
2021,11,CHENNAI,KURNOOL,369.00,347.00,0.02,0.00,0.00,0.00
2021,12,CHENNAI,KURNOOL,380.00,390.00,0.13,0.00,0.00,0.00
2022,01,CHENNAI,KURNOOL,223.00,252.00,0.06,0.00,0.00,0.00
2022,02,CHENNAI,KURNOOL,286.00,323.00,0.00,0.00,0.00,0.00
2022,03,CHENNAI,KURNOOL,450.00,551.00,0.08,0.00,0.00,0.00
2022,04,CHENNAI,KURNOOL,581.00,606.00,0.16,0.00,0.00,0.00
2022,05,CHENNAI,KURNOOL,689.00,713.00,0.00,0.00,0.00,0.00
2022,06,CHENNAI,KURNOOL,639.00,721.00,0.30,0.00,0.00,0.00
2022,07,CHENNAI,KURNOOL,369.00,386.00,0.01,0.00,0.00,0.00
2022,08,CHENNAI,KURNOOL,425.00,461.00,0.00,0.00,0.00,0.00
2022,09,CHENNAI,KURNOOL,376.00,348.00,0.00,0.00,0.00,0.00
2022,10,CHENNAI,KURNOOL,446.00,418.00,0.00,0.00,0.00,0.00
2022,11,CHENNAI,KURNOOL,288.00,276.00,0.00,0.00,0.00,0.00
2022,12,CHENNAI,KURNOOL,395.00,344.00,0.04,0.00,0.00,0.00
2023,01,CHENNAI,KURNOOL,336.00,412.00,0.01,0.00,0.00,0.00
2023,02,CHENNAI,KURNOOL,458.00,394.00,0.06,0.00,0.00,0.00
2023,03,CHENNAI,KURNOOL,457.00,449.00,0.00,0.00,0.00,0.00
2023,04,CHENNAI,KURNOOL,537.00,580.00,0.01,0.00,0.00,0.00
2023,05,CHENNAI,KURNOOL,608.00,894.00,0.02,0.00,0.00,0.00
2023,06,CHENNAI,KURNOOL,619.00,560.00,0.01,0.00,0.00,0.00
2023,07,CHENNAI,KURNOOL,550.00,568.00,0.02,0.00,0.00,0.00
2023,08,CHENNAI,KURNOOL,635.00,629.00,0.03,0.00,0.00,0.00
2023,09,CHENNAI,KURNOOL,576.00,526.00,0.13,0.00,0.00,0.00
2023,10,CHENNAI,KURNOOL,507.00,440.00,0.03,0.00,0.00,0.00
2023,11,CHENNAI,KURNOOL,370.00,281.00,0.10,0.00,0.00,0.00
2023,12,CHENNAI,KURNOOL,522.00,348.00,0.01,0.00,0.00,0.00
2024,01,CHENNAI,KURNOOL,409.00,412.00,0.04,0.00,0.00,0.00
2024,02,CHENNAI,KURNOOL,340.00,327.00,0.00,0.00,0.00,0.00
2024,03,CHENNAI,KURNOOL,297.00,308.00,0.00,0.00,0.00,0.00
2024,04,CHENNAI,KURNOOL,228.00,259.00,0.17,0.00,0.00,0.00
2024,06,CHENNAI,KURNOOL,276.00,211.00,0.02,0.00,0.00,0.00
2024,07,CHENNAI,KURNOOL,295.00,301.00,0.05,0.00,0.00,0.00
2024,08,CHENNAI,KURNOOL,351.00,319.00,0.34,0.00,0.00,0.00
2024,09,CHENNAI,KURNOOL,304.00,237.00,0.01,0.00,0.00,0.00
2024,10,CHENNAI,KURNOOL,331.00,320.00,0.21,0.00,0.00,0.00
2024,11,CHENNAI,KURNOOL,352.00,299.00,0.16,0.00,0.00,0.00
2024,12,CHENNAI,KURNOOL,449.00,286.00,0.15,0.00,0.00,0.00
2025,01,CHENNAI,KURNOOL,481.00,448.00,0.06,0.00,0.00,0.00
2025,02,CHENNAI,KURNOOL,422.00,335.00,0.00,0.00,0.00,0.00
2025,03,CHENNAI,KURNOOL,355.00,261.00,0.02,0.00,0.00,0.00
2021,08,CHENNAI,LEH,0.00,7.00,0.00,0.00,0.00,0.00
2021,09,CHENNAI,LEH,0.00,56.00,0.00,0.00,0.00,0.00
2019,05,CHENNAI,LUCKNOW,5319.00,5606.00,30.07,15.74,0.77,0.00
2019,06,CHENNAI,LUCKNOW,4989.00,5818.00,26.12,15.64,0.72,0.00
2019,07,CHENNAI,LUCKNOW,2920.00,3918.00,27.94,16.31,0.69,0.00
2019,08,CHENNAI,LUCKNOW,5064.00,4461.00,21.26,20.67,1.65,0.00
2019,09,CHENNAI,LUCKNOW,4878.00,3771.00,27.68,29.12,2.48,0.00
2019,10,CHENNAI,LUCKNOW,5338.00,4335.00,38.02,41.13,3.77,0.00
2019,11,CHENNAI,LUCKNOW,5175.00,4851.00,28.06,25.41,6.83,0.00
2019,12,CHENNAI,LUCKNOW,2739.00,2360.00,35.38,14.19,6.84,0.73
2020,01,CHENNAI,LUCKNOW,2148.00,1986.00,27.92,16.50,7.36,0.84
2020,02,CHENNAI,LUCKNOW,5443.00,4580.00,25.97,18.22,9.19,0.95
2020,03,CHENNAI,LUCKNOW,4369.00,3245.00,12.79,12.21,0.00,0.00
2020,07,CHENNAI,LUCKNOW,267.00,410.00,5.10,2.99,1.02,0.00
2020,08,CHENNAI,LUCKNOW,911.00,1676.00,10.56,13.95,2.47,0.00
2020,09,CHENNAI,LUCKNOW,1768.00,3458.00,21.98,12.49,2.63,0.00
2020,10,CHENNAI,LUCKNOW,2353.00,3154.00,19.51,18.79,3.04,0.00
2020,11,CHENNAI,LUCKNOW,4246.00,2937.00,20.05,17.34,2.38,1.35
2020,12,CHENNAI,LUCKNOW,3413.00,4753.00,16.92,43.48,3.19,3.90
2021,01,CHENNAI,LUCKNOW,3252.00,3586.00,19.88,23.38,3.22,1.68
2021,02,CHENNAI,LUCKNOW,3282.00,3121.00,23.98,30.06,3.86,1.82
2021,03,CHENNAI,LUCKNOW,3388.00,2358.00,40.93,25.86,2.85,1.60
2021,04,CHENNAI,LUCKNOW,3465.00,2705.00,21.07,33.33,3.14,1.01
2021,07,CHENNAI,LUCKNOW,1023.00,1419.00,10.47,4.15,3.54,0.36
2021,08,CHENNAI,LUCKNOW,1435.00,1657.00,9.40,22.47,2.72,0.00
2021,09,CHENNAI,LUCKNOW,1773.00,1991.00,10.18,10.70,2.93,0.62
2021,10,CHENNAI,LUCKNOW,3521.00,2900.00,14.98,27.44,5.13,1.48
2021,11,CHENNAI,LUCKNOW,3853.00,3481.00,14.12,9.57,8.07,1.22
2021,12,CHENNAI,LUCKNOW,3414.00,4287.00,23.55,14.27,6.76,1.40
2022,01,CHENNAI,LUCKNOW,2757.00,2339.00,24.79,7.58,5.56,1.34
2022,02,CHENNAI,LUCKNOW,1844.00,1783.00,16.55,22.39,3.60,0.75
2022,03,CHENNAI,LUCKNOW,3805.00,4024.00,22.99,26.35,8.73,1.50
2022,04,CHENNAI,LUCKNOW,4165.00,3870.00,21.20,17.26,5.57,1.30
2022,05,CHENNAI,LUCKNOW,3975.00,4108.00,20.36,12.00,6.05,0.93
2022,06,CHENNAI,LUCKNOW,4044.00,4226.00,28.30,12.39,4.95,1.09
2022,07,CHENNAI,LUCKNOW,4262.00,4416.00,22.26,16.78,5.37,1.28
2022,08,CHENNAI,LUCKNOW,4390.00,4224.00,22.86,44.44,5.59,1.02
2022,09,CHENNAI,LUCKNOW,3510.00,3101.00,29.82,30.78,5.18,1.00
2022,10,CHENNAI,LUCKNOW,6375.00,4514.00,31.44,48.85,5.96,0.62
2022,11,CHENNAI,LUCKNOW,3428.00,3910.00,31.27,9.36,6.03,0.53
2022,12,CHENNAI,LUCKNOW,2829.00,3675.00,28.71,7.99,5.44,0.60
2023,01,CHENNAI,LUCKNOW,2779.00,3096.00,32.69,8.26,6.02,1.76
2023,02,CHENNAI,LUCKNOW,3517.00,3092.00,35.03,9.00,7.55,2.76
2023,03,CHENNAI,LUCKNOW,3828.00,3877.00,34.90,10.29,8.10,1.34
2023,04,CHENNAI,LUCKNOW,3712.00,3164.00,28.69,10.13,8.35,1.43
2023,05,CHENNAI,LUCKNOW,3500.00,3950.00,27.86,10.37,7.86,3.36
2023,06,CHENNAI,LUCKNOW,3634.00,4304.00,29.68,14.09,8.16,2.52
2023,07,CHENNAI,LUCKNOW,3741.00,4233.00,27.91,15.37,7.89,2.46
2023,08,CHENNAI,LUCKNOW,4272.00,4064.00,32.81,12.71,10.31,3.12
2023,09,CHENNAI,LUCKNOW,3988.00,4173.00,28.33,14.90,9.80,3.55
2023,10,CHENNAI,LUCKNOW,4605.00,4271.00,35.32,11.23,8.66,3.26
2023,11,CHENNAI,LUCKNOW,4832.00,4358.00,28.37,12.61,8.52,3.86
2023,12,CHENNAI,LUCKNOW,4471.00,4623.00,30.58,14.76,8.98,3.54
2024,01,CHENNAI,LUCKNOW,5923.00,5906.00,29.90,9.00,8.36,3.88
2024,02,CHENNAI,LUCKNOW,5522.00,5317.00,31.28,11.21,8.20,4.34
2024,03,CHENNAI,LUCKNOW,5661.00,5553.00,25.25,9.55,7.49,3.51
2024,04,CHENNAI,LUCKNOW,4653.00,4304.00,27.73,9.50,7.55,3.65
2024,06,CHENNAI,LUCKNOW,4299.00,4120.00,26.66,14.67,4.88,4.00
2024,07,CHENNAI,LUCKNOW,4469.00,4464.00,33.16,13.94,3.92,4.40
2024,08,CHENNAI,LUCKNOW,4731.00,4432.00,36.84,13.98,4.06,4.72
2024,09,CHENNAI,LUCKNOW,4430.00,4004.00,37.18,12.82,2.69,4.18
2024,10,CHENNAI,LUCKNOW,4681.00,3446.00,37.70,16.18,3.74,3.75
2024,11,CHENNAI,LUCKNOW,4406.00,4189.00,32.13,13.36,4.12,3.27
2024,12,CHENNAI,LUCKNOW,4513.00,4542.00,31.83,14.48,6.31,4.06
2025,01,CHENNAI,LUCKNOW,4599.00,4364.00,40.02,14.00,5.29,4.69
2025,02,CHENNAI,LUCKNOW,4558.00,4287.00,33.59,11.88,3.59,3.76
2025,03,CHENNAI,LUCKNOW,4673.00,4557.00,40.98,16.02,3.60,4.33
2019,05,CHENNAI,MADURAI,28741.00,26372.00,50.86,26.81,9.71,3.98
2019,06,CHENNAI,MADURAI,28384.00,28644.00,60.91,24.76,6.18,3.09
2019,07,CHENNAI,MADURAI,29478.00,29832.00,61.37,29.97,6.37,3.97
2019,08,CHENNAI,MADURAI,28615.00,28127.00,55.27,65.93,8.44,4.42
2019,09,CHENNAI,MADURAI,27546.00,27369.00,68.72,34.79,5.74,3.71
2019,10,CHENNAI,MADURAI,26245.00,24121.00,64.00,67.25,5.40,3.95
2019,11,CHENNAI,MADURAI,25835.00,25459.00,74.43,54.81,7.08,3.29
2019,12,CHENNAI,MADURAI,25050.00,23913.00,61.74,67.38,1.55,2.27
2020,01,CHENNAI,MADURAI,26345.00,26621.00,61.16,41.29,4.82,3.36
2020,02,CHENNAI,MADURAI,25952.00,25001.00,57.49,67.09,6.70,3.82
2020,03,CHENNAI,MADURAI,15638.00,15387.00,39.71,45.69,4.26,2.61
2020,05,CHENNAI,MADURAI,873.00,598.00,3.94,3.64,1.07,0.00
2020,06,CHENNAI,MADURAI,5229.00,4328.00,8.24,22.59,6.36,0.00
2020,07,CHENNAI,MADURAI,5264.00,5641.00,14.99,43.20,5.80,0.00
2020,08,CHENNAI,MADURAI,7842.00,8042.00,18.88,20.79,9.81,0.00
2020,09,CHENNAI,MADURAI,10535.00,11230.00,25.31,35.27,10.67,0.00
2020,10,CHENNAI,MADURAI,12042.00,11562.00,22.03,55.29,9.68,0.00
2020,11,CHENNAI,MADURAI,11587.00,11052.00,23.75,46.73,9.15,0.00
2020,12,CHENNAI,MADURAI,12304.00,11948.00,22.09,38.88,7.90,0.00
2021,01,CHENNAI,MADURAI,16142.00,15663.00,22.47,29.51,12.24,0.00
2021,02,CHENNAI,MADURAI,15238.00,16033.00,23.96,32.01,11.43,0.00
2021,03,CHENNAI,MADURAI,16428.00,16313.00,31.65,34.61,7.35,0.00
2021,04,CHENNAI,MADURAI,14292.00,12238.00,19.81,56.90,6.51,0.00
2021,06,CHENNAI,MADURAI,8792.00,8519.00,2.34,16.25,0.57,0.00
2021,07,CHENNAI,MADURAI,12679.00,11770.00,6.44,14.40,3.36,0.00
2021,08,CHENNAI,MADURAI,14661.00,14205.00,9.63,15.02,3.27,0.00
2021,09,CHENNAI,MADURAI,16145.00,16298.00,6.10,19.62,4.02,0.00
2021,10,CHENNAI,MADURAI,16678.00,15804.00,6.17,35.86,3.47,0.00
2021,11,CHENNAI,MADURAI,12389.00,12677.00,3.86,11.18,1.95,0.00
2021,12,CHENNAI,MADURAI,13772.00,14002.00,3.40,8.14,2.76,0.00
2022,01,CHENNAI,MADURAI,11983.00,12048.00,3.86,13.26,2.70,0.00
2022,02,CHENNAI,MADURAI,12304.00,12671.00,5.32,34.18,1.45,0.00
2022,03,CHENNAI,MADURAI,13903.00,13798.00,5.21,15.99,1.39,0.00
2022,04,CHENNAI,MADURAI,13111.00,12818.00,1.31,9.87,0.84,0.00
2022,05,CHENNAI,MADURAI,14354.00,13816.00,1.66,9.15,0.80,1.85
2022,06,CHENNAI,MADURAI,13626.00,13764.00,4.25,10.94,0.69,0.00
2022,07,CHENNAI,MADURAI,13851.00,13576.00,1.58,7.49,1.05,0.00
2022,08,CHENNAI,MADURAI,14376.00,14546.00,2.66,13.08,1.95,0.00
2022,09,CHENNAI,MADURAI,14244.00,14095.00,1.66,16.00,0.96,0.00
2022,10,CHENNAI,MADURAI,14089.00,13674.00,2.98,30.55,0.68,0.00
2022,11,CHENNAI,MADURAI,15098.00,14919.00,2.48,18.55,0.68,0.04
2022,12,CHENNAI,MADURAI,16356.00,16299.00,1.97,9.60,0.86,0.08
2023,01,CHENNAI,MADURAI,16090.00,16272.00,2.86,1.47,7.98,2.02
2023,02,CHENNAI,MADURAI,14944.00,15065.00,0.83,5.40,7.39,6.07
2023,03,CHENNAI,MADURAI,15733.00,15453.00,1.48,9.74,10.56,10.76
2023,04,CHENNAI,MADURAI,14517.00,14185.00,2.35,3.24,9.42,7.68
2023,05,CHENNAI,MADURAI,15967.00,15470.00,1.02,7.62,10.61,6.32
2023,06,CHENNAI,MADURAI,14284.00,14271.00,2.14,6.90,12.17,7.29
2023,07,CHENNAI,MADURAI,16493.00,15991.00,3.75,5.78,14.44,6.94
2023,08,CHENNAI,MADURAI,18240.00,17868.00,13.48,26.63,14.22,7.20
2023,09,CHENNAI,MADURAI,20441.00,18823.00,11.20,28.76,13.50,5.99
2023,10,CHENNAI,MADURAI,18974.00,18122.00,12.52,25.80,17.03,6.13
2023,11,CHENNAI,MADURAI,18924.00,17847.00,6.37,30.27,23.01,10.46
2023,12,CHENNAI,MADURAI,18838.00,17247.00,9.12,26.06,21.93,9.42
2024,01,CHENNAI,MADURAI,16286.00,17078.00,3.43,27.20,20.33,10.24
2024,02,CHENNAI,MADURAI,14626.00,14705.00,1.69,22.10,21.68,12.07
2024,03,CHENNAI,MADURAI,16214.00,15811.00,3.89,17.19,22.24,11.52
2024,04,CHENNAI,MADURAI,15317.00,15072.00,8.85,17.47,17.13,7.01
2024,06,CHENNAI,MADURAI,15541.00,15875.00,1.59,13.39,10.89,10.54
2024,07,CHENNAI,MADURAI,16451.00,16409.00,3.04,12.62,4.75,5.44
2024,08,CHENNAI,MADURAI,16683.00,16358.00,1.41,9.48,8.48,5.78
2024,09,CHENNAI,MADURAI,15560.00,15496.00,1.22,14.28,6.10,4.39
2024,10,CHENNAI,MADURAI,16108.00,14084.00,1.45,18.21,5.62,6.67
2024,11,CHENNAI,MADURAI,18724.00,18077.00,1.31,12.39,19.77,9.53
2024,12,CHENNAI,MADURAI,20723.00,18567.00,1.24,6.77,20.27,9.90
2025,01,CHENNAI,MADURAI,22623.00,22354.00,1.19,4.75,16.75,9.15
2025,02,CHENNAI,MADURAI,20756.00,19837.00,1.43,10.13,14.33,11.29
2025,03,CHENNAI,MADURAI,21758.00,20465.00,1.87,8.93,15.37,9.83
2019,05,CHENNAI,MANGALORE,3957.00,3813.00,0.37,0.05,0.00,6.50
2019,06,CHENNAI,MANGALORE,3299.00,3415.00,0.25,0.06,0.00,6.96
2019,07,CHENNAI,MANGALORE,4052.00,3485.00,0.00,0.00,0.00,11.41
2019,08,CHENNAI,MANGALORE,2140.00,2078.00,0.31,0.27,0.00,9.06
2019,09,CHENNAI,MANGALORE,3242.00,3118.00,0.28,0.32,0.00,14.13
2019,10,CHENNAI,MANGALORE,3824.00,3848.00,0.74,0.26,0.00,9.17
2019,11,CHENNAI,MANGALORE,3881.00,3683.00,0.70,0.42,0.00,10.24
2019,12,CHENNAI,MANGALORE,4200.00,4017.00,0.22,0.32,0.00,7.28
2020,01,CHENNAI,MANGALORE,3264.00,3404.00,0.19,0.25,0.40,3.57
2020,02,CHENNAI,MANGALORE,3869.00,4031.00,0.27,0.30,1.00,5.86
2020,03,CHENNAI,MANGALORE,2352.00,2541.00,0.34,0.19,0.00,0.00
2020,05,CHENNAI,MANGALORE,67.00,25.00,0.03,0.00,0.00,1.73
2020,09,CHENNAI,MANGALORE,662.00,388.00,0.09,0.07,0.18,6.08
2020,10,CHENNAI,MANGALORE,866.00,709.00,0.12,0.04,0.40,9.24
2020,11,CHENNAI,MANGALORE,1585.00,1006.00,0.33,0.06,0.50,3.09
2020,12,CHENNAI,MANGALORE,2015.00,1496.00,0.32,0.01,0.75,0.00
2021,01,CHENNAI,MANGALORE,1755.00,1634.00,0.13,0.00,0.75,0.00
2021,02,CHENNAI,MANGALORE,1894.00,1502.00,0.34,0.02,0.65,6.71
2021,03,CHENNAI,MANGALORE,1585.00,1582.00,0.36,0.01,0.97,0.86
2021,04,CHENNAI,MANGALORE,1440.00,1308.00,0.10,0.00,0.67,0.00
2021,06,CHENNAI,MANGALORE,475.00,327.00,0.05,0.00,0.15,0.00
2021,07,CHENNAI,MANGALORE,885.00,680.00,0.13,0.01,0.26,0.00
2021,08,CHENNAI,MANGALORE,1580.00,1216.00,0.21,0.01,0.70,0.00
2021,09,CHENNAI,MANGALORE,1577.00,1476.00,0.08,0.00,0.82,0.00
2021,10,CHENNAI,MANGALORE,1682.00,1713.00,0.22,0.01,0.48,0.00
2021,11,CHENNAI,MANGALORE,1796.00,1467.00,0.07,0.02,0.82,0.00
2021,12,CHENNAI,MANGALORE,1938.00,1838.00,0.31,0.01,1.19,0.00
2022,01,CHENNAI,MANGALORE,1011.00,1123.00,0.17,0.01,0.77,0.00
2022,02,CHENNAI,MANGALORE,1843.00,1522.00,0.25,0.00,0.68,0.00
2022,03,CHENNAI,MANGALORE,2093.00,1991.00,0.23,0.01,1.19,0.00
2022,04,CHENNAI,MANGALORE,2226.00,2018.00,0.02,0.01,0.69,0.00
2022,05,CHENNAI,MANGALORE,2219.00,2269.00,0.09,0.01,0.96,0.00
2022,06,CHENNAI,MANGALORE,1980.00,1989.00,0.11,0.01,0.95,0.00
2022,07,CHENNAI,MANGALORE,2057.00,1965.00,0.07,0.01,0.55,0.00
2022,08,CHENNAI,MANGALORE,2192.00,2069.00,0.05,0.06,1.13,3.72
2022,09,CHENNAI,MANGALORE,1902.00,1840.00,0.08,0.02,0.67,1.20
2022,10,CHENNAI,MANGALORE,2060.00,2219.00,0.06,0.03,0.59,0.47
2022,11,CHENNAI,MANGALORE,2214.00,1927.00,0.04,0.06,0.71,0.34
2022,12,CHENNAI,MANGALORE,1978.00,1823.00,0.06,0.04,0.92,0.70
2023,01,CHENNAI,MANGALORE,1912.00,2030.00,0.02,0.03,0.56,0.88
2023,02,CHENNAI,MANGALORE,1939.00,1802.00,0.02,0.06,0.74,0.00
2023,03,CHENNAI,MANGALORE,2033.00,1842.00,0.04,0.00,1.00,0.44
2023,04,CHENNAI,MANGALORE,2038.00,2127.00,0.02,0.05,0.89,0.96
2023,05,CHENNAI,MANGALORE,2239.00,2211.00,0.03,0.01,0.63,1.16
2023,06,CHENNAI,MANGALORE,2070.00,2083.00,0.08,0.01,0.67,4.54
2023,07,CHENNAI,MANGALORE,2129.00,2101.00,0.04,0.10,0.82,4.83
2023,08,CHENNAI,MANGALORE,1977.00,1998.00,0.05,0.03,0.99,2.10
2023,09,CHENNAI,MANGALORE,2069.00,2028.00,0.08,0.02,0.85,4.27
2023,10,CHENNAI,MANGALORE,2066.00,2094.00,0.04,0.01,1.38,5.34
2023,11,CHENNAI,MANGALORE,2694.00,2746.00,0.03,0.07,0.80,5.63
2023,12,CHENNAI,MANGALORE,2622.00,2552.00,0.04,0.01,0.88,4.62
2024,01,CHENNAI,MANGALORE,2808.00,2961.00,0.10,0.05,0.88,5.49
2024,02,CHENNAI,MANGALORE,2660.00,2647.00,0.08,0.00,2.31,5.89
2024,03,CHENNAI,MANGALORE,2818.00,2863.00,0.03,0.00,1.48,6.57
2024,04,CHENNAI,MANGALORE,3510.00,3508.00,0.11,0.06,0.91,5.43
2024,06,CHENNAI,MANGALORE,3147.00,3528.00,0.24,0.03,0.95,4.88
2024,07,CHENNAI,MANGALORE,3724.00,3450.00,0.05,0.07,0.94,9.81
2024,08,CHENNAI,MANGALORE,3637.00,3747.00,0.18,0.03,1.00,10.73
2024,09,CHENNAI,MANGALORE,2932.00,3034.00,0.16,0.07,0.53,13.44
2024,10,CHENNAI,MANGALORE,2859.00,3139.00,0.19,0.07,0.07,13.35
2024,11,CHENNAI,MANGALORE,3618.00,3081.00,0.12,0.06,0.07,10.43
2024,12,CHENNAI,MANGALORE,3782.00,3752.00,0.13,0.08,0.04,9.32
2025,01,CHENNAI,MANGALORE,3503.00,3682.00,0.03,0.05,0.01,11.01
2025,02,CHENNAI,MANGALORE,3389.00,3391.00,0.02,0.03,0.02,12.90
2025,03,CHENNAI,MANGALORE,3143.00,3138.00,0.06,0.06,0.00,15.05
2019,05,CHENNAI,MUMBAI,80768.00,87342.00,498.88,682.24,46.65,24.76
2019,06,CHENNAI,MUMBAI,86473.00,87845.00,562.09,644.51,32.57,38.35
2019,07,CHENNAI,MUMBAI,94831.00,99654.00,728.71,696.51,36.25,46.80
